wavelength_nm,reflectance,fulcrum_record_id,fulcrum_parent_id,fulcrum_id
406,0.987,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
407,0.987,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
408,0.9869,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
409,0.987,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
410,0.9876,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
411,0.9873,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
412,0.9871,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
413,0.9872,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
414,0.9869,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
415,0.9869,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
416,0.9875,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
417,0.9874,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
418,0.9868,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
419,0.9869,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
420,0.9872,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
421,0.9871,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
422,0.9867,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
423,0.9866,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
424,0.9871,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
425,0.987,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
426,0.9867,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
427,0.9867,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
428,0.9866,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
429,0.9868,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
430,0.9869,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
431,0.9868,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
432,0.987,e9f4b3ef-aefd-4feb-aba6-7de289eba3f2,c360927c-c62e-4796-a0aa-52547fa86e6e,NA
